Frequency(Hz) Real_refrac Imag_refrac Real_diel Imag_diel Real_cond AmplitudeSample AmplitudeRef PhaseSample PhaseRef
1074218750000.00   3.12987013   0.46500000    9.57986203    2.91077922 173.95246716   0.00000188   0.00006587 162.36382415  147.51088248
1079101562500.00   3.13419913   0.45500000    9.61617921    2.85212121 171.22173689   0.00000189   0.00006581 163.10653254  148.18129733
1083984375000.00   3.13419913   0.45000000    9.62070421    2.82077922 170.10642449   0.00000190   0.00006574 163.84933655  148.85174948
1088867187500.00   3.13419913   0.45000000    9.62070421    2.82077922 170.87266965   0.00000192   0.00006566 164.59223591  149.52223819
1093750000000.00   3.13419913   0.44500000    9.62517921    2.78943723 169.73181575   0.00000193   0.00006558 165.33523030  150.19276271
1098632812500.00   3.13419913   0.44500000    9.62517921    2.78943723 170.48954707   0.00000194   0.00006549 166.07831937  150.86332231
1103515625000.00   3.13419913   0.44000000    9.62960421    2.75809524 169.32315167   0.00000195   0.00006540 166.82150275  151.53391626
1108398437500.00   3.13419913   0.44000000    9.62960421    2.75809524 170.07236915   0.00000197   0.00006530 167.56478004  152.20454384
1113281250000.00   3.13419913   0.43500000    9.63397921    2.72675325 168.88043224   0.00000198   0.00006520 168.30815083  152.87520435
1118164062500.00   3.13419913   0.43500000    9.63397921    2.72675325 169.62113589   0.00000199   0.00006509 169.05161465  153.54589708
1123046875000.00   3.13852814   0.43000000    9.66545888    2.69913420 168.63625922   0.00000200   0.00006498 169.79517103  154.21662135
1127929687500.00   3.13419913   0.43000000    9.63830421    2.69541126 169.13584730   0.00000202   0.00006486 170.53881947  154.88737648
1132812500000.00   3.13852814   0.42500000    9.66973388    2.66774892 168.12472355   0.00000203   0.00006474 171.28255945  155.55816180
1137695312500.00   3.13852814   0.42500000    9.66973388    2.66774892 168.84939908   0.00000204   0.00006461 172.02639043  156.22897667
1142578125000.00   3.13852814   0.42000000    9.67395888    2.63636364 167.57908550   0.00000205   0.00006448 172.77031182  156.89982045
1147460937500.00   3.13852814   0.42000000    9.67395888    2.63636364 168.29523544   0.00000206   0.00006434 173.51432306  157.57069253
1152343750000.00   3.13852814   0.42000000    9.67395888    2.63636364 169.01138538   0.00000208   0.00006420 174.25842352  158.24159230
1157226562500.00   3.14285714   0.41000000    9.70945102    2.57714286 165.91493649   0.00000209   0.00006405 175.00261258  158.91251918
1162109375000.00   3.13852814   0.41500000    9.67813388    2.60497835 168.41459376   0.00000210   0.00006390 175.74688960  159.58347259
1166992187500.00   3.14285714   0.40500000    9.71352602    2.54571429 165.27463495   0.00000211   0.00006375 176.49125392  160.25445200
1171875000000.00   3.14285714   0.40500000    9.71352602    2.54571429 165.96616061   0.00000212   0.00006359 177.23570485  160.92545687
1176757812500.00   3.14285714   0.40500000    9.71352602    2.54571429 166.65768628   0.00000213   0.00006342 177.98024170  161.59648669
1181640625000.00   3.14718615   0.39500000    9.74875565    2.48627706 163.44194963   0.00000215   0.00006326 178.72486376  162.26754096
1186523437500.00   3.14718615   0.39000000    9.75268065    2.45480519 162.03989504   0.00000216   0.00006309 179.46957030  162.93861923
1191406250000.00   3.14718615   0.39000000    9.75268065    2.45480519 162.70672588   0.00000217   0.00006291 180.21436057  163.60972104
1196289062500.00   3.14718615   0.38500000    9.75655565    2.42333333 161.27902395   0.00000218   0.00006273 180.95923382  164.28084595
1201171875000.00   3.14718615   0.38500000    9.75655565    2.42333333 161.93730568   0.00000219   0.00006255 181.70418928  164.95199357
1206054687500.00   3.14718615   0.38000000    9.76038065    2.39186147 160.48395640   0.00000220   0.00006236 182.44922616  165.62316351
1210937500000.00   3.14718615   0.38000000    9.76038065    2.39186147 161.13368902   0.00000221   0.00006217 183.19434366  166.29435540
1215820312500.00   3.14718615   0.38000000    9.76038065    2.39186147 161.78342164   0.00000223   0.00006198 183.93954096  166.96556890
1220703125000.00   3.14718615   0.37500000    9.76415565    2.36038961 160.29587591   0.00000224   0.00006178 184.68481724  167.63680370
1225585937500.00   3.14718615   0.37500000    9.76415565    2.36038961 160.93705941   0.00000225   0.00006159 185.43017166  168.30805950
1230468750000.00   3.15151515   0.37000000    9.79514775    2.33212121 159.64315639   0.00000226   0.00006138 186.17560335  168.97933602
1235351562500.00   3.15151515   0.37000000    9.79514775    2.33212121 160.27666098   0.00000227   0.00006118 186.92111146  169.65063301
1240234375000.00   3.15151515   0.36500000    9.79882275    2.30060606 158.73570387   0.00000228   0.00006097 187.66669508  170.32195024
1245117187500.00   3.15151515   0.36500000    9.79882275    2.30060606 159.36064759   0.00000229   0.00006076 188.41235333  170.99328751
1250000000000.00   3.15151515   0.36500000    9.79882275    2.30060606 159.98559131   0.00000230   0.00006054 189.15808529  171.66464463
1254882812500.00   3.15151515   0.36500000    9.79882275    2.30060606 160.61053502   0.00000231   0.00006033 189.90389004  172.33602145
1259765625000.00   3.15584416   0.35500000    9.83332734    2.24064935 157.03347780   0.00000233   0.00006011 190.64976663  173.00741783
1264648437500.00   3.15584416   0.35500000    9.83332734    2.24064935 157.64213469   0.00000234   0.00005989 191.39571411  173.67883365
1269531250000.00   3.15584416   0.35500000    9.83332734    2.24064935 158.25079158   0.00000235   0.00005966 192.14173152  174.35026882
1274414062500.00   3.15584416   0.35500000    9.83332734    2.24064935 158.85944847   0.00000236   0.00005944 192.88781788  175.02172327
1279296875000.00   3.15584416   0.35500000    9.83332734    2.24064935 159.46810536   0.00000237   0.00005921 193.63397218  175.69319696
1284179687500.00   3.16017316   0.34000000    9.87109440    2.14891775 153.52326123   0.00000238   0.00005898 194.38019342  176.36468987
1289062500000.00   3.16017316   0.34000000    9.87109440    2.14891775 154.10699987   0.00000239   0.00005875 195.12648059  177.03620200
1293945312500.00   3.16017316   0.33500000    9.87446940    2.11731602 152.41587470   0.00000240   0.00005852 195.87283265  177.70773336
1298828125000.00   3.16017316   0.33500000    9.87446940    2.11731602 152.99102895   0.00000241   0.00005828 196.61924855  178.37928401
1303710937500.00   3.16017316   0.33500000    9.87446940    2.11731602 153.56618319   0.00000242   0.00005804 197.36572724  179.05085402
1308593750000.00   3.16017316   0.33000000    9.87779440    2.08571429 151.84072046   0.00000243   0.00005780 198.11226766  179.72244347
1313476562500.00   3.16017316   0.33000000    9.87779440    2.08571429 152.40729031   0.00000244   0.00005756 198.85886874  180.39405249
1318359375000.00   3.16450216   0.32500000    9.90844895    2.05692641 150.86245259   0.00000245   0.00005732 199.60552938  181.06568121
1323242187500.00   3.16017316   0.32500000    9.88106940    2.05411255 151.21405986   0.00000246   0.00005708 200.35224851  181.73732980
1328125000000.00   3.16450216   0.32500000    9.90844895    2.05692641 151.97995224   0.00000247   0.00005684 201.09902502  182.40899845
1333007812500.00   3.16450216   0.32000000    9.91167395    2.02528139 150.19195280   0.00000248   0.00005659 201.84585783  183.08068735
1337890625000.00   3.16450216   0.32000000    9.91167395    2.02528139 150.74210647   0.00000249   0.00005635 202.59274582  183.75239676
1342773437500.00   3.16450216   0.32000000    9.91167395    2.02528139 151.29226014   0.00000250   0.00005610 203.33968790  184.42412692
1347656250000.00   3.16450216   0.32000000    9.91167395    2.02528139 151.84241382   0.00000251   0.00005585 204.08668296  185.09587811
1352539062500.00   3.16883117   0.31500000    9.94226598    1.99636364 150.21664762   0.00000252   0.00005560 204.83372991  185.76765065
1357421875000.00   3.16883117   0.31500000    9.94226598    1.99636364 150.75894599   0.00000253   0.00005535 205.58082764  186.43944487
1362304687500.00   3.16883117   0.31000000    9.94539098    1.96467532 148.89963730   0.00000254   0.00005510 206.32797508  187.11126112
1367187500000.00   3.16883117   0.31500000    9.94226598    1.99636364 151.84354272   0.00000255   0.00005485 207.07517114  187.78309978
1372070312500.00   3.17316017   0.30000000    9.97894548    1.90389610 145.32763664   0.00000256   0.00005460 207.82241476  188.45496128
1376953125000.00   3.17316017   0.30000000    9.97894548    1.90389610 145.84481684   0.00000257   0.00005435 208.56970489  189.12684603
1381835937500.00   3.17316017   0.30000000    9.97894548    1.90389610 146.36199704   0.00000258   0.00005410 209.31704049  189.79875450
